Elapsed time (s),Accuracy (%),Alpha
6346.0,64.74203831276157,$\gamma=0.01$
6366.0,64.77038335477762,$\gamma=0.01$
6386.0,64.7987283967937,$\gamma=0.01$
6406.0,64.96670183349781,$\gamma=0.01$
6426.0,65.22480110906176,$\gamma=0.01$
6446.0,65.02470380146697,$\gamma=0.01$
6466.0,64.86276203071711,$\gamma=0.01$
6486.0,64.78984986110036,$\gamma=0.01$
6506.0,64.71693769148364,$\gamma=0.01$
6526.0,65.37391468192791,$\gamma=0.01$
6546.0,65.50534850740607,$\gamma=0.01$
6566.0,65.05749684355212,$\gamma=0.01$
6586.0,64.60964517969813,$\gamma=0.01$
6606.0,65.10529090298928,$\gamma=0.01$
6626.0,64.92506008428245,$\gamma=0.01$
6646.0,64.51689147925099,$\gamma=0.01$
6666.0,64.16515563212178,$\gamma=0.01$
6686.0,64.88564299241344,$\gamma=0.01$
6706.0,65.02485642167859,$\gamma=0.01$
6726.0,65.0187513357059,$\gamma=0.01$
6746.0,64.99020644085402,$\gamma=0.01$
6766.0,64.5353048562935,$\gamma=0.01$
6786.0,64.4721862366163,$\gamma=0.01$
6806.0,64.72961736179818,$\gamma=0.01$
6826.0,64.60905649481663,$\gamma=0.01$
6846.0,63.60651416258657,$\gamma=0.01$
6866.0,63.95344648717685,$\gamma=0.01$
6886.0,65.40449459961508,$\gamma=0.01$
6906.0,65.32600618753409,$\gamma=0.01$
6926.0,63.99607862001838,$\gamma=0.01$
6946.0,63.99745762876597,$\gamma=0.01$
6966.0,65.0880876300306,$\gamma=0.01$
6986.0,66.17871763129523,$\gamma=0.01$
0.0,0.0,$\gamma=0.1$
66.0,4.966781788457405,$\gamma=0.1$
86.0,5.079507840167482,$\gamma=0.1$
106.0,5.192233891877559,$\gamma=0.1$
126.0,5.371336368981053,$\gamma=0.1$
146.0,6.811591561574712,$\gamma=0.1$
166.0,8.25184675416837,$\gamma=0.1$
186.0,9.648904590553617,$\gamma=0.1$
206.0,10.225212247016692,$\gamma=0.1$
226.0,10.801519903479766,$\gamma=0.1$
246.0,11.37782755994284,$\gamma=0.1$
266.0,12.26023725733205,$\gamma=0.1$
286.0,13.393094103241134,$\gamma=0.1$
306.0,14.525950949150218,$\gamma=0.1$
326.0,14.86249021393461,$\gamma=0.1$
346.0,14.547496849581625,$\gamma=0.1$
366.0,14.232503485228643,$\gamma=0.1$
386.0,14.512399847410354,$\gamma=0.1$
406.0,15.279024214552777,$\gamma=0.1$
426.0,16.045648581695204,$\gamma=0.1$
446.0,16.879806826418132,$\gamma=0.1$
466.0,17.730848543052026,$\gamma=0.1$
486.0,18.581890259685913,$\gamma=0.1$
506.0,18.809660860758726,$\gamma=0.1$
526.0,18.881613659722607,$\gamma=0.1$
546.0,18.953566458686485,$\gamma=0.1$
566.0,19.18080938269729,$\gamma=0.1$
586.0,19.44687484375484,$\gamma=0.1$
606.0,19.71294030481239,$\gamma=0.1$
626.0,19.993973939605898,$\gamma=0.1$
646.0,20.559403018130386,$\gamma=0.1$
666.0,21.12483209665487,$\gamma=0.1$
686.0,21.69026117517936,$\gamma=0.1$
706.0,22.255690253703847,$\gamma=0.1$
726.0,22.821119332228335,$\gamma=0.1$
746.0,23.37160821864756,$\gamma=0.1$
766.0,23.638233312585932,$\gamma=0.1$
786.0,23.90485840652431,$\gamma=0.1$
806.0,24.198733611387517,$\gamma=0.1$
826.0,25.010361183700088,$\gamma=0.1$
846.0,25.821988756012647,$\gamma=0.1$
866.0,26.633616328325218,$\gamma=0.1$
886.0,26.97198639519715,$\gamma=0.1$
906.0,26.20608882400385,$\gamma=0.1$
926.0,25.44019125281055,$\gamma=0.1$
946.0,25.03043820430616,$\gamma=0.1$
966.0,25.45168913642196,$\gamma=0.1$
986.0,25.87294006853777,$\gamma=0.1$
1006.0,26.688605931560783,$\gamma=0.1$
1026.0,27.826974950957744,$\gamma=0.1$
1046.0,28.965343970354706,$\gamma=0.1$
1066.0,30.103712989751664,$\gamma=0.1$
1086.0,31.242082009148625,$\gamma=0.1$
1106.0,31.524302912805364,$\gamma=0.1$
1126.0,31.592486755633036,$\gamma=0.1$
1146.0,31.66067059846071,$\gamma=0.1$
1166.0,31.72885444128839,$\gamma=0.1$
1186.0,31.797038284116063,$\gamma=0.1$
1206.0,31.86522212694374,$\gamma=0.1$
1226.0,31.93340596977141,$\gamma=0.1$
1246.0,31.973265537025693,$\gamma=0.1$
1266.0,32.00604403433146,$\gamma=0.1$
1286.0,32.03882253163722,$\gamma=0.1$
1306.0,32.3949089293187,$\gamma=0.1$
1326.0,32.83182231413826,$\gamma=0.1$
1346.0,33.268735698957826,$\gamma=0.1$
1366.0,34.20392791229198,$\gamma=0.1$
1386.0,35.263689851317125,$\gamma=0.1$
1406.0,36.32345179034226,$\gamma=0.1$
1426.0,37.06262845440672,$\gamma=0.1$
1446.0,37.053772725303475,$\gamma=0.1$
1466.0,37.04491699620023,$\gamma=0.1$
1486.0,37.06851213167805,$\gamma=0.1$
1506.0,37.70867400367184,$\gamma=0.1$
1526.0,38.348835875665635,$\gamma=0.1$
1546.0,38.830309132737796,$\gamma=0.1$
1566.0,38.941508912954696,$\gamma=0.1$
1586.0,39.0527086931716,$\gamma=0.1$
1606.0,38.82836860209888,$\gamma=0.1$
1626.0,38.32949586261598,$\gamma=0.1$
1646.0,37.83062312313309,$\gamma=0.1$
1666.0,37.8258262306032,$\gamma=0.1$
1686.0,38.9738731118491,$\gamma=0.1$
1706.0,40.121919993095005,$\gamma=0.1$
1726.0,41.21414894988373,$\gamma=0.1$
1746.0,42.176136068152324,$\gamma=0.1$
1766.0,43.13812318642093,$\gamma=0.1$
1786.0,43.203818311116,$\gamma=0.1$
1806.0,42.53618355224509,$\gamma=0.1$
1826.0,41.868548793374174,$\gamma=0.1$
1846.0,42.05161413168824,$\gamma=0.1$
1866.0,42.44735452598958,$\gamma=0.1$
1886.0,42.84309492029092,$\gamma=0.1$
1906.0,43.24842902083486,$\gamma=0.1$
1926.0,43.65616154829684,$\gamma=0.1$
1946.0,43.99859149086817,$\gamma=0.1$
1966.0,43.100271697743366,$\gamma=0.1$
1986.0,42.20195190461857,$\gamma=0.1$
2006.0,41.90882051431941,$\gamma=0.1$
2026.0,43.02779555760009,$\gamma=0.1$
2046.0,44.146770600880785,$\gamma=0.1$
2066.0,44.6318415127687,$\gamma=0.1$
2086.0,44.5982635399189,$\gamma=0.1$
2106.0,44.564685567069084,$\gamma=0.1$
2126.0,44.323124040452306,$\gamma=0.1$
2146.0,43.91139413527011,$\gamma=0.1$
2166.0,43.49966423008791,$\gamma=0.1$
2186.0,44.13874341010305,$\gamma=0.1$
2206.0,45.63757556082756,$\gamma=0.1$
2226.0,47.13640771155207,$\gamma=0.1$
2246.0,48.17474198550484,$\gamma=0.1$
2266.0,48.13858109166658,$\gamma=0.1$
2286.0,48.10242019782832,$\gamma=0.1$
2306.0,48.06412993264292,$\gamma=0.1$
2326.0,47.98538159155468,$\gamma=0.1$
2346.0,47.90663325046643,$\gamma=0.1$
2366.0,47.83043861754251,$\gamma=0.1$
2386.0,47.802764464094864,$\gamma=0.1$
2406.0,47.775090310647215,$\gamma=0.1$
2426.0,47.747416157199574,$\gamma=0.1$
2446.0,48.49306852464602,$\gamma=0.1$
2466.0,49.43205255112465,$\gamma=0.1$
2486.0,50.37103657760328,$\gamma=0.1$
2506.0,50.35160935044591,$\gamma=0.1$
2526.0,50.092579274175954,$\gamma=0.1$
2546.0,49.83087095611052,$\gamma=0.1$
2566.0,49.51827601838967,$\gamma=0.1$
2586.0,49.20568108066882,$\gamma=0.1$
2606.0,48.824858205757,$\gamma=0.1$
2626.0,47.14770387354439,$\gamma=0.1$
2646.0,45.47054954133177,$\gamma=0.1$
2666.0,44.73377460908547,$\gamma=0.1$
2686.0,46.19121852587605,$\gamma=0.1$
2706.0,47.64866244266664,$\gamma=0.1$
2726.0,49.28112607805792,$\gamma=0.1$
2746.0,51.32196910321524,$\gamma=0.1$
2766.0,53.36281212837255,$\gamma=0.1$
2786.0,54.106825929753576,$\gamma=0.1$
2806.0,53.78979753674303,$\gamma=0.1$
2826.0,53.47276914373249,$\gamma=0.1$
2846.0,53.92079521581385,$\gamma=0.1$
2866.0,54.56008493266869,$\gamma=0.1$
2886.0,55.15299782212373,$\gamma=0.1$
2906.0,54.86475054869872,$\gamma=0.1$
2926.0,54.57650327527374,$\gamma=0.1$
2946.0,54.37276782809718,$\gamma=0.1$
2966.0,54.366226664555015,$\gamma=0.1$
2986.0,54.35968550101285,$\gamma=0.1$
3006.0,53.90583778996877,$\gamma=0.1$
3026.0,53.086011959350024,$\gamma=0.1$
3046.0,52.26618612873127,$\gamma=0.1$
3066.0,53.14287642384984,$\gamma=0.1$
3086.0,54.443695813602886,$\gamma=0.1$
3106.0,55.638482992897465,$\gamma=0.1$
3126.0,54.81865716227872,$\gamma=0.1$
3146.0,53.99883133165997,$\gamma=0.1$
3166.0,53.438820496287995,$\gamma=0.1$
3186.0,53.485044718652674,$\gamma=0.1$
3206.0,53.53126894101735,$\gamma=0.1$
3226.0,54.00801072518681,$\gamma=0.1$
3246.0,54.8369941847646,$\gamma=0.1$
3266.0,55.66597764434238,$\gamma=0.1$
3286.0,54.83961069951475,$\gamma=0.1$
3306.0,53.59940609191916,$\gamma=0.1$
3326.0,52.49394938903943,$\gamma=0.1$
3346.0,53.94870416081824,$\gamma=0.1$
3366.0,55.40345893259704,$\gamma=0.1$
3386.0,55.8568924689182,$\gamma=0.1$
3406.0,53.973909523911935,$\gamma=0.1$
3426.0,52.09092657890568,$\gamma=0.1$
3446.0,52.562718799247236,$\gamma=0.1$
3466.0,54.96114543137656,$\gamma=0.1$
3486.0,57.35957206350588,$\gamma=0.1$
3506.0,55.51095215754634,$\gamma=0.1$
3526.0,52.60057045884978,$\gamma=0.1$
3546.0,49.96823168587117,$\gamma=0.1$
3566.0,52.618711153158806,$\gamma=0.1$
3586.0,55.26919062044645,$\gamma=0.1$
3606.0,56.525159543004435,$\gamma=0.1$
3626.0,55.44283674667566,$\gamma=0.1$
3646.0,56.49683623210413,$\gamma=0.1$
3666.0,57.5508357175326,$\gamma=0.1$
3686.0,56.73502188160728,$\gamma=0.1$
3706.0,54.3893606353848,$\gamma=0.1$
3726.0,52.04369938916232,$\gamma=0.1$
3746.0,56.3589483871788,$\gamma=0.1$
3766.0,56.39472872892024,$\gamma=0.1$
3786.0,54.94433473283621,$\gamma=0.1$
3806.0,53.65504951797316,$\gamma=0.1$
3826.0,55.426832682762516,$\gamma=0.1$
3846.0,57.19861584755187,$\gamma=0.1$
3866.0,58.354613925419464,$\gamma=0.1$
3886.0,58.0737799706756,$\gamma=0.1$
3906.0,57.79294601593173,$\gamma=0.1$
3926.0,58.083417260195645,$\gamma=0.1$
3946.0,58.84132007594851,$\gamma=0.1$
3966.0,59.59922289170139,$\gamma=0.1$
3986.0,59.28437491850869,$\gamma=0.1$
4006.0,58.70133920811652,$\gamma=0.1$
4026.0,58.17782805757458,$\gamma=0.1$
4046.0,58.78528411185751,$\gamma=0.1$
4066.0,59.39274016614044,$\gamma=0.1$
4086.0,59.60995043451142,$\gamma=0.1$
4106.0,58.91658709904131,$\gamma=0.1$
4126.0,58.223223763571184,$\gamma=0.1$
4146.0,58.40264784169862,$\gamma=0.1$
4166.0,59.29617078155916,$\gamma=0.1$
4186.0,60.1896937214197,$\gamma=0.1$
4206.0,59.72928306391514,$\gamma=0.1$
4226.0,58.93038895663134,$\gamma=0.1$
4246.0,58.09479893937394,$\gamma=0.1$
4266.0,56.56198628265856,$\gamma=0.1$
4286.0,55.02917362594319,$\gamma=0.1$
4306.0,54.50880218182341,$\gamma=0.1$
4326.0,56.35079383529874,$\gamma=0.1$
4346.0,58.19278548877406,$\gamma=0.1$
4366.0,58.96723749456522,$\gamma=0.1$
4386.0,58.86824788629369,$\gamma=0.1$
4406.0,58.76925827802217,$\gamma=0.1$
4426.0,58.96959230451986,$\gamma=0.1$
4446.0,59.2447572508605,$\gamma=0.1$
4466.0,59.51521256169653,$\gamma=0.1$
4486.0,59.696184753029925,$\gamma=0.1$
4506.0,59.87715694436332,$\gamma=0.1$
4526.0,60.00920123628972,$\gamma=0.1$
4546.0,60.02708041663831,$\gamma=0.1$
4566.0,60.044959596986914,$\gamma=0.1$
4586.0,60.23792391389121,$\gamma=0.1$
4606.0,60.574139719958794,$\gamma=0.1$
4626.0,60.910355526026386,$\gamma=0.1$
4646.0,60.873637805790615,$\gamma=0.1$
4666.0,60.743686690086165,$\gamma=0.1$
4686.0,60.6294779671333,$\gamma=0.1$
4706.0,60.81437485659199,$\gamma=0.1$
4726.0,60.99927174605069,$\gamma=0.1$
4746.0,60.57544800465173,$\gamma=0.1$
4766.0,58.73127596332902,$\gamma=0.1$
4786.0,56.88710392200632,$\gamma=0.1$
4806.0,57.09382640491351,$\gamma=0.1$
4826.0,58.978553660197676,$\gamma=0.1$
4846.0,60.863280915481845,$\gamma=0.1$
4866.0,61.38360871204534,$\gamma=0.1$
4886.0,61.56283659310081,$\gamma=0.1$
4906.0,61.744898977006315,$\gamma=0.1$
4926.0,61.98081694209394,$\gamma=0.1$
4946.0,62.21673490718157,$\gamma=0.1$
4966.0,62.331118063314385,$\gamma=0.1$
4986.0,62.16191996635689,$\gamma=0.1$
5006.0,61.99272186939942,$\gamma=0.1$
5026.0,61.969108262701255,$\gamma=0.1$
5046.0,62.06460925041695,$\gamma=0.1$
5066.0,62.160110238132646,$\gamma=0.1$
5086.0,61.964660280163585,$\gamma=0.1$
5106.0,61.69647257493458,$\gamma=0.1$
5126.0,61.44660011889026,$\gamma=0.1$
5146.0,61.54471757202282,$\gamma=0.1$
5166.0,61.642835025155385,$\gamma=0.1$
5186.0,61.806887401553,$\gamma=0.1$
5206.0,62.1247879497025,$\gamma=0.1$
5226.0,62.442688497852004,$\gamma=0.1$
5246.0,62.539454120105134,$\gamma=0.1$
5266.0,62.45529114919586,$\gamma=0.1$
5286.0,62.3711281782866,$\gamma=0.1$
5306.0,61.66564190490187,$\gamma=0.1$
5326.0,60.804824782752185,$\gamma=0.1$
5346.0,60.01829343914085,$\gamma=0.1$
5366.0,60.6431925962029,$\gamma=0.1$
5386.0,61.26809175326496,$\gamma=0.1$
5406.0,61.7528791983888,$\gamma=0.1$
5426.0,61.910739278539864,$\gamma=0.1$
5446.0,62.06859935869091,$\gamma=0.1$
5466.0,62.034585316589144,$\gamma=0.1$
5486.0,61.84358334115776,$\gamma=0.1$
5506.0,61.65258136572637,$\gamma=0.1$
5526.0,62.36024801869294,$\gamma=0.1$
5546.0,63.29258186223704,$\gamma=0.1$
5566.0,64.1052778816426,$\gamma=0.1$
5586.0,62.64485410146059,$\gamma=0.1$
5606.0,61.18443032127857,$\gamma=0.1$
5626.0,60.62367810318725,$\gamma=0.1$
5646.0,62.16215976830585,$\gamma=0.1$
5666.0,63.700641433424444,$\gamma=0.1$
5686.0,63.934379067223816,$\gamma=0.1$
5706.0,63.100598754381764,$\gamma=0.1$
5726.0,62.26681844153972,$\gamma=0.1$
5746.0,61.73026859119576,$\gamma=0.1$
5766.0,61.26802636754901,$\gamma=0.1$
5786.0,60.867728933109035,$\gamma=0.1$
5806.0,61.644383084349464,$\gamma=0.1$
5826.0,62.421037235589885,$\gamma=0.1$
5846.0,63.20004620551835,$\gamma=0.1$
5866.0,63.98454975300937,$\gamma=0.1$
5886.0,64.7690533005004,$\gamma=0.1$
5906.0,64.58435268796183,$\gamma=0.1$
5926.0,63.606666777192025,$\gamma=0.1$
5946.0,62.628980866422225,$\gamma=0.1$
5966.0,61.80313716081942,$\gamma=0.1$
5986.0,61.7380089542781,$\gamma=0.1$
6006.0,61.853569510189786,$\gamma=0.1$
6026.0,62.092051552772375,$\gamma=0.1$
6046.0,64.66604301437357,$\gamma=0.1$
6066.0,64.43009024682324,$\gamma=0.1$
6086.0,63.49165131730646,$\gamma=0.1$
6106.0,62.6482990564735,$\gamma=0.1$
6126.0,63.61159440745053,$\gamma=0.1$
6146.0,64.57488975842757,$\gamma=0.1$
6166.0,65.06473572984865,$\gamma=0.1$
6186.0,64.44986635688458,$\gamma=0.1$
6206.0,63.83499698392052,$\gamma=0.1$
6226.0,63.923106426360256,$\gamma=0.1$
6246.0,64.58638040953637,$\gamma=0.1$
6266.0,65.24965439271251,$\gamma=0.1$
6286.0,64.46968609495602,$\gamma=0.1$
6306.0,63.32890717320142,$\gamma=0.1$
6326.0,62.24747838035242,$\gamma=0.1$
6346.0,62.29370260271709,$\gamma=0.1$
6366.0,62.33992682508177,$\gamma=0.1$
6386.0,62.59883229085806,$\gamma=0.1$
6406.0,63.35399404760279,$\gamma=0.1$
6426.0,63.70055909960487,$\gamma=0.1$
6446.0,63.71281772461354,$\gamma=0.1$
6466.0,63.71756128010543,$\gamma=0.1$
6486.0,63.70476967140074,$\gamma=0.1$
6506.0,63.69439933033203,$\gamma=0.1$
6526.0,63.73003309743795,$\gamma=0.1$
6546.0,63.65895246209392,$\gamma=0.1$
6566.0,63.33887152609703,$\gamma=0.1$
6586.0,63.01879059010014,$\gamma=0.1$
6606.0,63.814857412758116,$\gamma=0.1$
6626.0,65.32831800937473,$\gamma=0.1$
6646.0,63.121232524119705,$\gamma=0.1$
6666.0,60.914147038864705,$\gamma=0.1$
6686.0,61.876768797797574,$\gamma=0.1$
6706.0,63.631817485858214,$\gamma=0.1$
6726.0,63.5831808738364,$\gamma=0.1$
6746.0,63.16340478031436,$\gamma=0.1$
6766.0,64.25948575119746,$\gamma=0.1$
6786.0,65.35556672208057,$\gamma=0.1$
6806.0,63.77934483955271,$\gamma=0.1$
6826.0,61.523436958934965,$\gamma=0.1$
6846.0,62.78326505715707,$\gamma=0.1$
6866.0,64.04309315537918,$\gamma=0.1$
6886.0,64.63244111765407,$\gamma=0.1$
6906.0,64.80908523322056,$\gamma=0.1$
6926.0,65.09689642907607,$\gamma=0.1$
6946.0,65.38470762493158,$\gamma=0.1$
6966.0,64.68292802186265,$\gamma=0.1$
6986.0,63.733750682197474,$\gamma=0.1$
0.0,0.0,$\gamma=0.5$
66.0,4.927267711308492,$\gamma=0.5$
86.0,5.017208710013342,$\gamma=0.5$
106.0,5.107149708718192,$\gamma=0.5$
126.0,5.21829679117286,$\gamma=0.5$
146.0,5.732359565992576,$\gamma=0.5$
166.0,6.246422340812293,$\gamma=0.5$
186.0,6.8096985341740695,$\gamma=0.5$
206.0,8.30802991450286,$\gamma=0.5$
226.0,9.806361294831651,$\gamma=0.5$
246.0,11.304692675160444,$\gamma=0.5$
266.0,12.156677847056423,$\gamma=0.5$
286.0,12.47983427749069,$\gamma=0.5$
306.0,12.802990707924957,$\gamma=0.5$
326.0,13.126147138359226,$\gamma=0.5$
346.0,13.449303568793491,$\gamma=0.5$
366.0,13.482314002485865,$\gamma=0.5$
386.0,13.442787931588374,$\gamma=0.5$
406.0,13.403261860690883,$\gamma=0.5$
426.0,13.36373578979339,$\gamma=0.5$
446.0,13.324209718895899,$\gamma=0.5$
466.0,13.284683647998408,$\gamma=0.5$
486.0,13.646807685918288,$\gamma=0.5$
506.0,14.337554555971533,$\gamma=0.5$
526.0,15.028301426024775,$\gamma=0.5$
546.0,15.782178309991119,$\gamma=0.5$
566.0,16.587707026010552,$\gamma=0.5$
586.0,17.393235742029987,$\gamma=0.5$
606.0,18.157017692396742,$\gamma=0.5$
626.0,18.12761089629846,$\gamma=0.5$
646.0,18.098204100200178,$\gamma=0.5$
666.0,18.068797304101896,$\gamma=0.5$
686.0,18.039390508003613,$\gamma=0.5$
706.0,18.009983711905335,$\gamma=0.5$
726.0,18.068272924111263,$\gamma=0.5$
746.0,18.33118616730944,$\gamma=0.5$
766.0,18.594099410507617,$\gamma=0.5$
786.0,18.857012653705794,$\gamma=0.5$
806.0,19.119925896903972,$\gamma=0.5$
826.0,19.40920755041985,$\gamma=0.5$
846.0,20.199489125706464,$\gamma=0.5$
866.0,20.989770700993077,$\gamma=0.5$
886.0,21.736597935551472,$\gamma=0.5$
906.0,21.657792489067223,$\gamma=0.5$
926.0,21.578987042582973,$\gamma=0.5$
946.0,21.500181596098724,$\gamma=0.5$
966.0,22.265433858022725,$\gamma=0.5$
986.0,23.72127882372522,$\gamma=0.5$
1006.0,25.177123789427718,$\gamma=0.5$
1026.0,25.379191260359512,$\gamma=0.5$
1046.0,24.55544073161546,$\gamma=0.5$
1066.0,23.731690202871413,$\gamma=0.5$
1086.0,24.345653854844485,$\gamma=0.5$
1106.0,25.319046078776353,$\gamma=0.5$
1126.0,26.29243830270822,$\gamma=0.5$
1146.0,26.887801598738804,$\gamma=0.5$
1166.0,27.173868484316404,$\gamma=0.5$
1186.0,27.459935369894012,$\gamma=0.5$
1206.0,27.6744855351429,$\gamma=0.5$
1226.0,27.871156518977507,$\gamma=0.5$
1246.0,28.067827502812108,$\gamma=0.5$
1266.0,28.264498486646715,$\gamma=0.5$
1286.0,28.506292971933977,$\gamma=0.5$
1306.0,28.78500668746073,$\gamma=0.5$
1326.0,29.063720402987485,$\gamma=0.5$
1346.0,29.342434118514237,$\gamma=0.5$
1366.0,29.62114783404099,$\gamma=0.5$
1386.0,29.899861549567742,$\gamma=0.5$
1406.0,30.178575265094498,$\gamma=0.5$
1426.0,30.55067874770339,$\gamma=0.5$
1446.0,31.140691699207203,$\gamma=0.5$
1466.0,31.73070465071101,$\gamma=0.5$
1486.0,32.29121695527904,$\gamma=0.5$
1506.0,32.827592365737054,$\gamma=0.5$
1526.0,33.36396777619506,$\gamma=0.5$
1546.0,32.735492800420914,$\gamma=0.5$
1566.0,31.81580520639169,$\gamma=0.5$
1586.0,30.959109002255254,$\gamma=0.5$
1606.0,31.299249506448135,$\gamma=0.5$
1626.0,31.639390010641023,$\gamma=0.5$
1646.0,32.2550443122822,$\gamma=0.5$
1666.0,33.513564177795885,$\gamma=0.5$
1686.0,34.77208404330956,$\gamma=0.5$
1706.0,35.1478972692378,$\gamma=0.5$
1726.0,34.80149593708312,$\gamma=0.5$
1746.0,34.45509460492844,$\gamma=0.5$
1766.0,34.136066737821494,$\gamma=0.5$
1786.0,34.337134837148334,$\gamma=0.5$
1806.0,34.53820293647517,$\gamma=0.5$
1826.0,34.73927103580202,$\gamma=0.5$
1846.0,34.94033913512886,$\gamma=0.5$
1866.0,35.1414072344557,$\gamma=0.5$
1886.0,35.37362689092908,$\gamma=0.5$
1906.0,36.19772628172871,$\gamma=0.5$
1926.0,37.02182567252835,$\gamma=0.5$
1946.0,37.84592506332798,$\gamma=0.5$
1966.0,38.453438072817534,$\gamma=0.5$
1986.0,38.55558283056234,$\gamma=0.5$
2006.0,38.65772758830713,$\gamma=0.5$
2026.0,38.759872346051935,$\gamma=0.5$
2046.0,38.88685592965148,$\gamma=0.5$
2066.0,39.485777322931774,$\gamma=0.5$
2086.0,40.08469871621207,$\gamma=0.5$
2106.0,40.68362010949236,$\gamma=0.5$
2126.0,41.03931820538806,$\gamma=0.5$
2146.0,41.19601541202051,$\gamma=0.5$
2166.0,41.35271261865296,$\gamma=0.5$
2186.0,41.19127852631736,$\gamma=0.5$
2206.0,40.76955517683463,$\gamma=0.5$
2226.0,40.34783182735189,$\gamma=0.5$
2246.0,40.686809441538415,$\gamma=0.5$
2266.0,41.64817878325025,$\gamma=0.5$
2286.0,42.60954812496209,$\gamma=0.5$
2306.0,42.94286947977483,$\gamma=0.5$
2326.0,42.76233336601092,$\gamma=0.5$
2346.0,42.581797252247,$\gamma=0.5$
2366.0,43.216900612280874,$\gamma=0.5$
2386.0,44.05591385595666,$\gamma=0.5$
2406.0,44.83716863932577,$\gamma=0.5$
2426.0,44.52101240145417,$\gamma=0.5$
2446.0,44.20485616358258,$\gamma=0.5$
2466.0,44.3434415970929,$\gamma=0.5$
2486.0,45.54309099072704,$\gamma=0.5$
2506.0,46.74274038436117,$\gamma=0.5$
2526.0,46.80219776868263,$\gamma=0.5$
2546.0,45.92877073681554,$\gamma=0.5$
2566.0,45.05534370494845,$\gamma=0.5$
2586.0,45.25437311839311,$\gamma=0.5$
2606.0,46.33086693844715,$\gamma=0.5$
2626.0,47.40736075850119,$\gamma=0.5$
2646.0,48.016198213378885,$\gamma=0.5$
2666.0,48.24240771468287,$\gamma=0.5$
2686.0,48.46861721598686,$\gamma=0.5$
2706.0,48.694826717290844,$\gamma=0.5$
2726.0,48.921036218594836,$\gamma=0.5$
2746.0,48.51064102628073,$\gamma=0.5$
2766.0,47.94109464870442,$\gamma=0.5$
2786.0,47.37154827112812,$\gamma=0.5$
2806.0,46.87976686118026,$\gamma=0.5$
2826.0,47.865520206985416,$\gamma=0.5$
2846.0,48.851273552790566,$\gamma=0.5$
2866.0,49.82949366037904,$\gamma=0.5$
2886.0,50.664582205929534,$\gamma=0.5$
2906.0,51.49967075148001,$\gamma=0.5$
2926.0,51.09481638524749,$\gamma=0.5$
2946.0,47.79676172728493,$\gamma=0.5$
2966.0,44.49870706932237,$\gamma=0.5$
2986.0,43.61379933464028,$\gamma=0.5$
3006.0,44.703284632285026,$\gamma=0.5$
3026.0,45.79276992992977,$\gamma=0.5$
3046.0,46.88225522757451,$\gamma=0.5$
3066.0,47.97174052521925,$\gamma=0.5$
3086.0,49.061225822863996,$\gamma=0.5$
3106.0,49.572380517927236,$\gamma=0.5$
3126.0,49.61035560626929,$\gamma=0.5$
3146.0,49.64833069461134,$\gamma=0.5$
3166.0,50.22309934901744,$\gamma=0.5$
3186.0,51.23706276044812,$\gamma=0.5$
3206.0,52.25102617187879,$\gamma=0.5$
3226.0,53.264989583309465,$\gamma=0.5$
3246.0,54.27895299474014,$\gamma=0.5$
3266.0,55.01582961469511,$\gamma=0.5$
3286.0,55.10617035117198,$\gamma=0.5$
3306.0,55.196511087648844,$\gamma=0.5$
3326.0,55.003990119923685,$\gamma=0.5$
3346.0,54.15145847159408,$\gamma=0.5$
3366.0,53.298926823264495,$\gamma=0.5$
3386.0,53.411721899666844,$\gamma=0.5$
3406.0,54.31432978889151,$\gamma=0.5$
3426.0,55.216937678116174,$\gamma=0.5$
3446.0,53.67798728252975,$\gamma=0.5$
3466.0,50.14139819406269,$\gamma=0.5$
3486.0,46.60480910559563,$\gamma=0.5$
3506.0,48.949685324552384,$\gamma=0.5$
3526.0,52.764927979915925,$\gamma=0.5$
3546.0,56.303065209821725,$\gamma=0.5$
3566.0,54.5761980346886,$\gamma=0.5$
3586.0,52.8493308595555,$\gamma=0.5$
3606.0,52.03626419495249,$\gamma=0.5$
3626.0,53.355398842623615,$\gamma=0.5$
3646.0,54.67453349029474,$\gamma=0.5$
3666.0,55.431237104921905,$\gamma=0.5$
3686.0,55.727769852166986,$\gamma=0.5$
3706.0,56.02430259941207,$\gamma=0.5$
3726.0,56.35921017219938,$\gamma=0.5$
3746.0,56.70371145208705,$\gamma=0.5$
3766.0,56.96662263817797,$\gamma=0.5$
3786.0,55.67932165307874,$\gamma=0.5$
3806.0,54.392020667979516,$\gamma=0.5$
3826.0,53.93453165686631,$\gamma=0.5$
3846.0,55.41327069496641,$\gamma=0.5$
